     -40.127       7.752      97.292       2      59
     -59.225       4.734     101.359       3      72
     -61.284       6.960     123.509       4      66
     -57.520       0.047     144.008       5      51
     -36.876      13.476     143.360       6      60
     -31.173      -1.803     126.729       7      55
     -39.724     -20.205     112.798       8      45
     -57.796     -20.061     103.196       9      31
     -64.059     -22.727      69.638      10      33
     -68.216      -3.126      62.958      11     101
     -47.920       9.011      64.282      12      26
     -56.299      -7.942      85.264      13      67
     -36.071     -11.007      93.629      14      41
     -80.610       5.447      49.710      18      11
