      27.518      14.909     -30.724       1     113
      38.512      -5.616     -30.080       2     158
      16.043      11.432      -9.596       3     144
      18.272      -9.365     -10.378       5      99
       1.973      10.950       9.292       6     126
      -2.413     -16.475      -7.845       8     207
      14.071     -19.314     -10.239       9      17
       2.595      -6.043       7.530      10      78
     -19.145     -11.922     -11.318      12      75
     -13.788     -11.131       0.675      13      27
      -6.279      10.172      20.287      14      14
